0.53908E-02 0.26358E-11 0.00000E+01 2671240 0 0 152664 0.28319E+08 0.00000E+01 0.53908E-02 0.00000E+01 0.00000E+01 0
1 0.0053908 2.5588e-11 2.5711e-07 0.0053908 0.0053908
2 0.0053929 3.2876e-06 0.046698 0.0074092 0.0053929
3 0.0053894 1.2452e-06 0.02503 0.0064904 0.0053894
4 0.0053908 2.5557e-11 2.5679e-07 0.0053908 0.0053908
5 0.0053881 3.156e-06 0.04487 0.0074526 0.0053881
6 0.0053874 1.1555e-06 0.023236 0.0064708 0.0053874
7 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
8 0.0053891 3.1792e-06 0.045191 0.0074627 0.0053891
9 0.0053921 1.3473e-06 0.027069 0.0077818 0.0053921
10 0.0053908 2.5714e-11 2.5837e-07 0.0053908 0.0053908
11 0.0053884 3.1109e-06 0.044225 0.01001 0.0053884
12 0.005389 1.1905e-06 0.023933 0.0064623 0.005389
13 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
14 0.0053915 3.4212e-06 0.048609 0.010322 0.0053915
15 0.0053908 1.2849e-06 0.025822 0.00772 0.0053908
16 0.0053908 2.5493e-11 2.5616e-07 0.0053908 0.0053908
17 0.0053888 3.1418e-06 0.044661 0.010034 0.0053888
18 0.0053913 1.2268e-06 0.024651 0.0075497 0.0053913
19 0.0053908 2.5714e-11 2.5837e-07 0.0053908 0.0053908
20 0.0053874 3.2325e-06 0.045963 0.010235 0.0053874
21 0.0053902 1.2055e-06 0.024228 0.006478 0.0053902
22 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
23 0.0053912 3.1018e-06 0.044073 0.0097461 0.0053912
24 0.0053908 1.1914e-06 0.023943 0.0075105 0.0053908
25 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
26 0.0053897 2.9886e-06 0.042476 0.0074286 0.0053897
27 0.0053912 1.3108e-06 0.026339 0.007679 0.0053912
28 0.0053908 2.5714e-11 2.5837e-07 0.0053908 0.0053908
29 0.0053919 3.3818e-06 0.048045 0.010175 0.0053919
30 0.005392 1.3066e-06 0.026251 0.0064792 0.005392
31 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
32 0.0053916 3.2877e-06 0.046712 0.010034 0.0053916
33 0.0053883 1.1328e-06 0.022774 0.0064385 0.0053883
34 0.0053908 2.5557e-11 2.5679e-07 0.0053908 0.0053908
35 0.0053899 3.0391e-06 0.043192 0.0073977 0.0053899
36 0.0053909 1.1636e-06 0.023383 0.0064794 0.0053909
37 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
38 0.0053905 3.3025e-06 0.046931 0.010185 0.0053905
39 0.0053922 1.2662e-06 0.025439 0.0064459 0.0053922
40 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
41 0.00539 3.3153e-06 0.047117 0.0074646 0.00539
42 0.0053888 1.2255e-06 0.024637 0.0064846 0.0053888
43 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
44 0.0053942 3.5169e-06 0.049943 0.0074757 0.0053942
45 0.0053938 1.3987e-06 0.028093 0.0077893 0.0053938
46 0.0053908 2.5588e-11 2.5711e-07 0.0053908 0.0053908
47 0.0053909 3.2671e-06 0.046425 0.0074411 0.0053909
48 0.0053893 1.1859e-06 0.023838 0.0064662 0.0053893
49 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
50 0.0053935 3.3418e-06 0.047463 0.007473 0.0053935
51 0.005392 1.3601e-06 0.027326 0.0077909 0.005392
52 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
53 0.0053929 3.1264e-06 0.044409 0.007446 0.0053929
54 0.0053901 1.1955e-06 0.024027 0.0064689 0.0053901
55 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
56 0.0053877 2.976e-06 0.042313 0.0073927 0.0053877
57 0.0053916 1.3072e-06 0.026266 0.00773 0.0053916
58 0.0053908 2.5714e-11 2.5837e-07 0.0053908 0.0053908
59 0.0053958 3.3297e-06 0.047272 0.0072925 0.0053958
60 0.0053919 1.239e-06 0.024894 0.007533 0.0053919
61 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
62 0.0053874 2.9052e-06 0.041309 0.0072941 0.0053874
63 0.005392 1.1467e-06 0.02304 0.0073561 0.005392
64 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
65 0.0053938 3.3184e-06 0.047127 0.0073844 0.0053938
66 0.005391 1.2162e-06 0.02444 0.0064112 0.005391
67 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
68 0.0053914 3.3664e-06 0.047831 0.007446 0.0053914
69 0.0053905 1.3196e-06 0.026521 0.0078108 0.0053905
70 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
71 0.0053902 2.7824e-06 0.039541 0.0092165 0.0053902
72 0.0053905 1.2585e-06 0.025293 0.0076879 0.0053905
73 0.0053908 2.5588e-11 2.5711e-07 0.0053908 0.0053908
74 0.0053893 2.871e-06 0.040808 0.0071794 0.0053893
75 0.0053906 1.2297e-06 0.024712 0.0064387 0.0053906
76 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
77 0.0053936 3.3458e-06 0.047518 0.0074146 0.0053936
78 0.0053899 1.2401e-06 0.024926 0.0076947 0.0053899
79 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
80 0.0053912 3.122e-06 0.044361 0.0073605 0.0053912
81 0.0053897 1.1722e-06 0.023562 0.0064295 0.0053897
82 0.0053908 2.5714e-11 2.5837e-07 0.0053908 0.0053908
83 0.00539 3.0357e-06 0.043144 0.0096953 0.00539
84 0.0053897 1.1285e-06 0.022683 0.00644 0.0053897
85 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
86 0.0053908 2.927e-06 0.041593 0.0094081 0.0053908
87 0.0053916 1.2322e-06 0.024759 0.0064555 0.0053916
88 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
89 0.0053864 2.888e-06 0.041072 0.0073876 0.0053864
90 0.0053929 1.3017e-06 0.026149 0.0075528 0.0053929
91 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
92 0.0053903 3.0709e-06 0.043641 0.0074803 0.0053903
93 0.0053911 1.3106e-06 0.026336 0.0078111 0.0053911
94 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
95 0.0053936 3.3349e-06 0.047364 0.0073805 0.0053936
96 0.0053923 1.3244e-06 0.026607 0.0077271 0.0053923
97 0.0053908 2.5745e-11 2.5869e-07 0.0053908 0.0053908
98 0.0053875 3.0238e-06 0.042994 0.0074426 0.0053875
99 0.0053897 1.2175e-06 0.024472 0.0076245 0.0053897
100 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
101 0.0053913 2.9333e-06 0.041678 0.0072226 0.0053913
102 0.0053893 1.195e-06 0.024022 0.0064459 0.0053893
103 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
104 0.0053882 3.227e-06 0.045878 0.0074661 0.0053882
105 0.0053916 1.333e-06 0.026783 0.0078115 0.0053916
106 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
107 0.0053939 3.0744e-06 0.043662 0.0093726 0.0053939
108 0.0053924 1.3266e-06 0.026652 0.0076566 0.0053924
109 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
110 0.0053862 2.8769e-06 0.040915 0.0073852 0.0053862
111 0.0053896 1.132e-06 0.022755 0.0064575 0.0053896
112 0.0053908 2.5714e-11 2.5837e-07 0.0053908 0.0053908
113 0.0053892 3.1161e-06 0.044292 0.0073729 0.0053892
114 0.0053911 1.2598e-06 0.025315 0.0064681 0.0053911
115 0.0053908 2.5557e-11 2.5679e-07 0.0053908 0.0053908
116 0.0053878 3.0733e-06 0.043696 0.0074573 0.0053878
117 0.0053909 1.2354e-06 0.024825 0.0076109 0.0053909
118 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
119 0.0053914 3.2852e-06 0.046678 0.0074109 0.0053914
120 0.0053921 1.3031e-06 0.02618 0.0076761 0.0053921
121 0.0053908 2.5557e-11 2.5679e-07 0.0053908 0.0053908
122 0.00539 3.1273e-06 0.044446 0.0074708 0.00539
123 0.0053906 1.2385e-06 0.024889 0.0076294 0.0053906
124 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
125 0.0053979 3.6713e-06 0.052101 0.010222 0.0053979
126 0.0053904 1.2369e-06 0.024858 0.0076592 0.0053904
127 0.0053908 2.5557e-11 2.5679e-07 0.0053908 0.0053908
128 0.0053856 2.8722e-06 0.040853 0.0098628 0.0053856
129 0.0053907 1.0932e-06 0.02197 0.0062994 0.0053907
130 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
131 0.0053916 3.3466e-06 0.047548 0.0074619 0.0053916
132 0.0053929 1.3406e-06 0.02693 0.006482 0.0053929
133 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
134 0.0053861 3.1095e-06 0.044225 0.0074694 0.0053861
135 0.0053882 1.211e-06 0.024347 0.0064927 0.0053882
136 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
137 0.0053955 3.464e-06 0.04918 0.0074238 0.0053955
138 0.0053913 1.2712e-06 0.025544 0.0076926 0.0053913
139 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
140 0.0053899 3.3057e-06 0.046981 0.0074658 0.0053899
141 0.0053902 1.2775e-06 0.025675 0.007788 0.0053902
142 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
143 0.0053975 3.3351e-06 0.047333 0.0073772 0.0053975
144 0.0053903 1.1136e-06 0.022381 0.0064674 0.0053903
145 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
146 0.0053909 3.2213e-06 0.045774 0.0074374 0.0053909
147 0.0053927 1.3644e-06 0.027409 0.0077819 0.0053927
148 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
149 0.0053975 3.5315e-06 0.05012 0.009981 0.0053975
150 0.0053883 1.2119e-06 0.024367 0.0077727 0.0053883
151 0.0053908 2.5525e-11 2.5647e-07 0.0053908 0.0053908
152 0.0053941 3.1535e-06 0.044784 0.0072152 0.0053941
153 0.0053901 1.1619e-06 0.023353 0.0064825 0.0053901
154 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
155 0.0053896 3.2186e-06 0.045745 0.010126 0.0053896
156 0.0053913 1.3389e-06 0.026904 0.0077804 0.0053913
157 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
158 0.005393 3.4345e-06 0.048784 0.010202 0.005393
159 0.0053934 1.3207e-06 0.026527 0.0064412 0.0053934
160 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
161 0.0053864 3.1017e-06 0.044111 0.0074501 0.0053864
162 0.0053907 1.2829e-06 0.025781 0.006474 0.0053907
163 0.0053908 2.5651e-11 2.5774e-07 0.0053908 0.0053908
164 0.0053891 3.1875e-06 0.045308 0.0074283 0.0053891
165 0.0053905 1.2754e-06 0.025632 0.0077379 0.0053905
166 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
167 0.0053886 3.1101e-06 0.044213 0.010003 0.0053886
168 0.0053921 1.2477e-06 0.025068 0.0075283 0.0053921
169 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
170 0.0053893 3.2529e-06 0.046236 0.010098 0.0053893
171 0.0053916 1.2372e-06 0.024859 0.0064586 0.0053916
172 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
173 0.0053852 2.8046e-06 0.039895 0.0073267 0.0053852
174 0.0053905 1.1689e-06 0.023492 0.0064727 0.0053905
175 0.0053908 2.562e-11 2.5742e-07 0.0053908 0.0053908
176 0.0053952 3.3036e-06 0.046905 0.0074256 0.0053952
177 0.0053902 1.2635e-06 0.025394 0.0064869 0.0053902
178 0.0053908 2.5808e-11 2.5931e-07 0.0053908 0.0053908
179 0.0053882 2.8775e-06 0.040909 0.0073124 0.0053882
180 0.0053897 1.1734e-06 0.023585 0.0064314 0.0053897
181 0.0053908 2.5682e-11 2.5806e-07 0.0053908 0.0053908
182 0.0053925 3.3167e-06 0.047116 0.0074707 0.0053925
183 0.005392 1.2748e-06 0.025612 0.0075846 0.005392
