0.21294E+05 0.22305E+03 0.00000E+01 70020 0 0 1809 0.85300E-01 0.00000E+01 0.21294E+05 0.00000E+01 0.00000E+01 0
1 19291.0 1544.9 5.663 3479400.0 19291.0
2 20523.0 739.81 3.6048 3903700.0 20523.0
3 20879.0 314.88 2.1328 1007200.0 20879.0
4 25593.0 6592.2 18.214 32173000.0 25593.0
5 22288.0 1144.9 5.1369 8980300.0 22288.0
6 21741.0 360.34 2.3439 1357300.0 21741.0
<lo_statistics>
<cumulated_time> 22.91451 </cumulated_time>
</lo_statistics>
