0.30601E+05 0.22604E+03 0.00000E+01 230020 0 0 3257 0.10650E+00 0.00000E+01 0.30601E+05 0.00000E+01 0.00000E+01 0
1 31796.0 1280.3 4.0266 5172000.0 31796.0
2 30811.0 622.46 2.8571 2167700.0 30811.0
3 30399.0 441.99 2.9079 7196800.0 30399.0
4 31675.0 696.14 3.1081 3648400.0 31675.0
5 30150.0 432.51 2.869 6263300.0 30150.0
6 30540.0 274.79 2.5449 4910100.0 30540.0
<lo_statistics>
<cumulated_time> 73.879881 </cumulated_time>
</lo_statistics>
