0.38540E+05 0.37448E+03 0.00000E+01 59898 0 0 2684 0.69600E-01 0.00000E+01 0.38540E+05 0.00000E+01 0.00000E+01 0
1 38784.0 2708.5 4.5671 6543200.0 38784.0
2 39334.0 1056.6 2.4844 2327600.0 39334.0
3 38785.0 540.63 1.8232 1571500.0 38785.0
4 34682.0 2056.1 3.8771 3711700.0 34682.0
5 38721.0 1005.7 2.4021 2628900.0 38721.0
6 38219.0 532.86 1.8236 1230000.0 38219.0
<lo_statistics>
<cumulated_time> 114.34417099999999 </cumulated_time>
</lo_statistics>
